"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V450","2019-07-12 07:00:00","51.000","46.000","0.300","26.300","0.990","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","24.400",""
"C0R280","2019-07-12 07:00:00","242.000","243.000","1.400","25.900","-99.000","983.000","-99.000","0.500","-99.000","-99.000","-99.000","25.900","","24.400",""
"C0E610","2019-07-12 07:00:00","850.000","235.000","1.000","23.000","0.780","918.600","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","21.500",""
"C0V610","2019-07-12 07:00:00","22.000","105.000","2.100","27.200","1.000","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.400",""
"C0Z310","2019-07-12 07:00:00","59.000","0.000","0.100","26.100","1.000","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.200",""
"C0S700","2019-07-12 07:00:00","507.000","85.000","0.500","26.500","0.810","954.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","21.800",""
"C0T9G0","2019-07-12 07:00:00","605.000","0.000","0.200","26.200","0.980","946.300","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","23.000",""
"C0U520","2019-07-12 07:00:00","517.000","226.000","0.500","23.800","0.990","955.500","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","21.900",""
"C0E750","2019-07-12 07:00:00","62.000","200.000","2.200","29.400","0.670","1002.100","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.200",""
"C0R400","2019-07-12 07:00:00","15.000","0.000","0.100","26.900","-99.000","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.000",""
"C0G660","2019-07-12 07:00:00","27.000","133.000","1.100","28.100","0.840","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","25.700",""
"C0W140","2019-07-12 07:00:00","21.000","203.000","2.900","26.600","0.900","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.300",""
"C0U720","2019-07-12 07:00:00","1260.000","164.000","2.700","25.200","0.550","886.700","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","20.200",""
"C0X150","2019-07-12 07:00:00","18.000","139.000","1.300","27.500","1.000","1010.100","-99.000","18.000","-99.000","-99.000","-99.000","27.500","","25.400",""
"C0Z050","2019-07-12 07:00:00","830.000","0.000","0.000","21.300","0.950","921.500","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","20.100",""
"C0I490","2019-07-12 07:00:00","1601.000","51.000","1.100","20.300","0.970","843.400","-99.000","0.500","-99.000","-99.000","-99.000","20.300","","16.400",""
"C0I090","2019-07-12 07:00:00","910.000","17.000","1.400","25.800","0.730","912.900","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","21.500",""
"C0X240","2019-07-12 07:00:00","394.000","139.000","1.000","25.000","0.880","967.800","-99.000","2.000","-99.000","-99.000","-99.000","26.500","","22.700",""
"C0S990","2019-07-12 07:00:00","409.000","241.000","3.700","27.200","0.770","965.100","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.400",""
"C0E850","2019-07-12 07:00:00","104.000","229.000","1.300","28.900","0.730","997.400","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","24.400",""
"C0T9B0","2019-07-12 07:00:00","558.000","0.000","0.000","26.200","0.740","949.900","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","23.000",""
"C0G650","2019-07-12 07:00:00","34.000","154.000","0.700","27.500","0.990","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.000",""
"C0K580","2019-07-12 07:00:00","26.000","175.000","0.800","27.100","0.880","1008.600","-99.000","1.000","-99.000","-99.000","-99.000","27.200","","25.400",""
"C0X050","2019-07-12 07:00:00","25.000","213.000","0.900","27.000","0.900","1006.800","-99.000","5.500","-99.000","-99.000","-99.000","27.000","","24.700",""
"CM0100","2019-07-12 07:00:00","25.000","195.000","2.000","29.800","0.630","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","26.200",""
"C0AC70","2019-07-12 07:00:00","71.000","200.000","0.400","27.600","0.800","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.500",""
"CM0130","2019-07-12 07:00:00","11.000","116.000","2.300","27.200","0.830","1010.100","-99.000","4.500","-99.000","-99.000","-99.000","27.200","","25.500",""
"C0W110","2019-07-12 07:00:00","16.000","197.000","4.000","23.300","0.870","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","22.100",""
"C0X120","2019-07-12 07:00:00","28.000","141.000","1.900","26.900","0.990","1007.800","-99.000","9.500","-99.000","-99.000","-99.000","26.900","","25.100",""
"C0R100","2019-07-12 07:00:00","1006.000","180.000","0.900","21.600","0.950","903.200","-99.000","0.000","-99.000","-99.000","-99.000","21.600","","19.000",""
"C0C700","2019-07-12 07:00:00","151.000","137.000","0.600","28.900","0.690","993.000","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.100",""
"C0W130","2019-07-12 07:00:00","18.000","162.000","3.200","26.600","0.940","1007.000","-99.000","0.500","-99.000","-99.000","-99.000","26.700","","26.100",""
"C0F9R0","2019-07-12 07:00:00","20.000","194.000","1.300","28.200","0.980","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","26.500",""
"C0V660","2019-07-12 07:00:00","25.000","110.000","1.800","27.700","0.830","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","25.500",""
"C0G780","2019-07-12 07:00:00","27.000","156.000","1.300","28.100","0.800","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.500",""
"C0C590","2019-07-12 07:00:00","72.000","220.000","2.900","28.100","0.770","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","25.400",""
"C0I520","2019-07-12 07:00:00","3860.000","-99.000","-99.000","6.100","0.910","645.100","-99.000","-99.000","-99.000","-99.000","-99.000","7.300","","4.800",""
"C0E530","2019-07-12 07:00:00","341.000","234.000","2.600","27.000","0.780","972.000","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","25.000",""
"C0M790","2019-07-12 07:00:00","15.000","0.000","0.200","26.400","0.870","1007.800","-99.000","1.500","-99.000","-99.000","-99.000","26.800","","25.100",""
"C0R130","2019-07-12 07:00:00","1040.000","0.000","0.100","22.300","0.850","897.400","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","19.600",""
"C0AH30","2019-07-12 07:00:00","755.000","205.000","1.600","24.600","0.870","927.100","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","22.300",""
"C0X170","2019-07-12 07:00:00","50.000","136.000","1.200","28.100","0.790","1004.600","-99.000","1.000","-99.000","-99.000","-99.000","28.100","","25.400",""
"C0K291","2019-07-12 07:00:00","8.000","171.000","1.000","27.200","0.870","1010.100","-99.000","3.000","-99.000","-99.000","-99.000","27.200","","25.000",""
"C0D480","2019-07-12 07:00:00","223.000","0.000","0.000","26.200","0.850","983.900","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","23.400",""
"C0F0C0","2019-07-12 07:00:00","983.000","173.000","2.100","21.400","0.920","903.700","-99.000","0.000","-99.000","-99.000","-99.000","22.000","","20.200",""
"C0U860","2019-07-12 07:00:00","5.000","284.000","0.300","28.800","0.850","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","25.400",""
"C0UA50","2019-07-12 07:00:00","808.000","275.000","1.800","26.400","0.830","922.800","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","21.200",""
"C0SA80","2019-07-12 07:00:00","136.000","32.000","0.900","26.400","0.830","994.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","23.000",""
"C0E780","2019-07-12 07:00:00","160.000","208.000","2.000","28.300","0.740","991.600","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.900",""
"C0F9Q0","2019-07-12 07:00:00","149.000","181.000","1.100","28.800","0.810","992.800","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","26.500",""
"C0F9X0","2019-07-12 07:00:00","166.000","208.000","2.900","26.300","0.850","993.300","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.700",""
"C0F0D0","2019-07-12 07:00:00","3171.000","148.000","4.300","9.900","1.000","700.700","-99.000","0.000","-99.000","-99.000","-99.000","10.400","","8.200",""
"C0S730","2019-07-12 07:00:00","110.000","237.000","3.600","27.200","0.850","997.400","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.300",""
"C0T790","2019-07-12 07:00:00","2830.000","0.000","0.200","12.100","0.940","730.200","-99.000","0.000","-99.000","-99.000","-99.000","12.100","","10.300",""
"C0M830","2019-07-12 07:00:00","540.000","0.000","0.200","22.200","0.990","952.900","-99.000","0.000","-99.000","-99.000","-99.000","22.500","","21.900",""
"C0V750","2019-07-12 07:00:00","50.000","109.000","1.200","27.900","1.000","1006.200","-99.000","4.000","-99.000","-99.000","-99.000","27.900","","25.400",""
"C0K530","2019-07-12 07:00:00","12.000","181.000","1.800","26.800","0.930","1009.200","-99.000","1.000","-99.000","-99.000","-99.000","26.800","","25.200",""
"C0G850","2019-07-12 07:00:00","62.000","158.000","1.300","29.000","1.000","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","26.400",""
"C0M780","2019-07-12 07:00:00","30.000","0.000","0.200","26.600","0.900","1007.500","-99.000","25.500","-99.000","-99.000","-99.000","26.800","","24.400",""
"C0V360","2019-07-12 07:00:00","94.000","227.000","1.200","25.200","0.970","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","23.500",""
"C0R380","2019-07-12 07:00:00","2.000","78.000","1.000","26.800","-99.000","1010.900","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","24.300",""
"C0D650","2019-07-12 07:00:00","97.000","210.000","2.400","28.800","0.710","998.700","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","27.000",""
"C0V630","2019-07-12 07:00:00","19.000","84.000","0.900","27.100","0.870","1010.800","-99.000","18.000","-99.000","-99.000","-99.000","27.100","","24.900",""
"C0U910","2019-07-12 07:00:00","17.000","309.000","0.800","27.500","0.810","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","25.500",""
"C0U600","2019-07-12 07:00:00","10.000","0.000","0.000","28.800","0.770","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","24.800",""
"C0G820","2019-07-12 07:00:00","29.000","124.000","0.400","28.000","1.000","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","25.900",""
"C0R590","2019-07-12 07:00:00","72.000","39.000","1.000","26.000","0.990","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.400",""
"C0A9E0","2019-07-12 07:00:00","26.000","182.000","1.200","29.000","0.720","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","27.500",""
"C0R480","2019-07-12 07:00:00","57.000","53.000","1.300","26.600","0.830","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.400",""
"C0X300","2019-07-12 07:00:00","70.000","0.000","0.000","27.200","0.850","1002.600","-99.000","5.000","-99.000","-99.000","-99.000","27.200","","24.400",""
"C0U970","2019-07-12 07:00:00","7.000","296.000","1.200","27.800","0.790","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","25.600",""
"C0M750","2019-07-12 07:00:00","10.000","170.000","2.300","27.000","0.860","1009.400","-99.000","11.500","-99.000","-99.000","-99.000","27.100","","24.700",""
"C0I110","2019-07-12 07:00:00","161.000","85.000","1.200","27.800","0.990","993.300","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","24.800",""
"C0C690","2019-07-12 07:00:00","242.000","125.000","0.600","28.800","0.660","981.900","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","25.500",""
"C0A540","2019-07-12 07:00:00","401.000","0.000","0.000","22.800","0.990","962.000","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","21.900",""
"C0H950","2019-07-12 07:00:00","192.000","0.000","0.100","25.300","0.980","990.100","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","23.900",""
"C0R360","2019-07-12 07:00:00","20.000","268.000","2.000","28.300","-99.000","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.200",""
"C0O960","2019-07-12 07:00:00","112.000","119.000","0.700","27.100","0.850","998.100","-99.000","0.500","-99.000","-99.000","-99.000","27.100","","24.300",""
"C0AH10","2019-07-12 07:00:00","30.000","144.000","1.200","28.300","0.770","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.100",""
"C0X210","2019-07-12 07:00:00","38.000","187.000","0.500","27.000","0.880","1004.700","-99.000","6.500","-99.000","-99.000","-99.000","27.000","","24.600",""
"C0D430","2019-07-12 07:00:00","87.000","0.000","0.000","26.500","0.920","998.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","23.600",""
"C0AD30","2019-07-12 07:00:00","20.000","109.000","0.400","29.900","0.680","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","27.700",""
"C0R240","2019-07-12 07:00:00","87.000","123.000","1.100","25.800","0.900","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.000",""
"C0U960","2019-07-12 07:00:00","1885.000","1.000","0.900","18.500","0.960","814.800","-99.000","0.500","-99.000","-99.000","-99.000","18.500","","13.600",""
"C0T9E0","2019-07-12 07:00:00","415.000","0.000","0.000","24.100","0.940","965.200","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","22.500",""
"C0D550","2019-07-12 07:00:00","1956.000","346.000","0.700","18.200","0.800","812.000","-99.000","0.000","-99.000","-99.000","-99.000","18.600","","16.000",""
"C0C630","2019-07-12 07:00:00","209.000","167.000","0.600","27.300","0.770","986.400","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.500",""
"C0R130","2019-07-12 08:00:00","1040.000","288.000","0.300","23.500","0.820","897.400","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","19.600",""
"C0A860","2019-07-12 08:00:00","362.000","211.000","4.100","28.900","0.660","969.200","-99.000","0.000","13.700","223.000","","28.900","","23.400",""
"C0U940","2019-07-12 08:00:00","25.000","0.000","0.100","31.200","0.650","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","24.700",""
"C0S970","2019-07-12 08:00:00","19.000","88.000","2.600","28.500","0.760","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","25.100",""
"C0V260","2019-07-12 08:00:00","126.000","23.000","1.400","29.600","0.700","997.000","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","24.200",""
"C0H990","2019-07-12 08:00:00","3076.000","215.000","2.000","10.700","0.990","709.200","-99.000","0.000","-99.000","-99.000","-99.000","10.700","","8.600",""
"C0F9K0","2019-07-12 08:00:00","30.000","192.000","3.200","29.900","0.690","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","27.200",""
"C0AH90","2019-07-12 08:00:00","660.000","0.000","0.200","26.300","0.880","940.000","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0W150","2019-07-12 08:00:00","42.000","229.000","1.500","28.200","0.900","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","26.500",""
"C0F000","2019-07-12 08:00:00","273.000","174.000","0.400","28.400","0.940","978.700","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","24.600",""
"C0K410","2019-07-12 08:00:00","20.000","191.000","1.800","28.500","0.830","1007.200","-99.000","4.500","-99.000","-99.000","-99.000","28.500","","25.000",""
"C0R140","2019-07-12 08:00:00","740.000","0.000","0.100","24.600","0.720","933.200","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","21.600",""
"C0V800","2019-07-12 08:00:00","256.000","262.000","0.600","28.200","0.690","980.700","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","23.000",""
"C0S830","2019-07-12 08:00:00","288.000","115.000","0.400","31.600","0.700","979.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.000",""
"C0S920","2019-07-12 08:00:00","98.000","207.000","0.500","29.300","0.680","994.100","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","23.500",""
"C0V640","2019-07-12 08:00:00","35.000","138.000","1.500","29.900","0.780","1006.900","-99.000","1.500","-99.000","-99.000","-99.000","29.900","","25.600",""
"C0AH80","2019-07-12 08:00:00","68.000","28.000","2.500","29.400","0.780","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.100",""
"C0K250","2019-07-12 08:00:00","12.000","196.000","2.100","29.700","0.800","1009.100","-99.000","0.500","-99.000","-99.000","-99.000","29.700","","24.800",""
"C0I410","2019-07-12 08:00:00","180.000","143.000","2.400","29.300","0.650","989.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.800",""
"C0M410","2019-07-12 08:00:00","245.000","0.000","0.000","27.400","0.900","979.800","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","23.000",""
"C0F9Z0","2019-07-12 08:00:00","3193.000","261.000","1.900","12.400","0.890","699.300","-99.000","0.000","-99.000","-99.000","-99.000","12.900","","8.600",""
"C0G810","2019-07-12 08:00:00","26.000","175.000","1.200","30.500","-99.000","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","26.100",""
